objid,specobjid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,plate,mjd,fiberid,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,redshift,class,u_g,g_r,r_i,i_z
1.24e+18,5e+17,129.2309827,52.74381137,18.87251,16.49391,15.29874,14.74716,14.28096,1402.0,301.0,2.0,160.0,444.0,51883.0,79.0,5.123379,5.775146,22.66662,25.95309,5.795677,1028.062,204.1383,4422.454,2346.573,4607.004,44.35885,2.754026,36.54322,36.26648,32.68254,20.084,16.65937,17.75906,16.13634,15.70915,0.05,0.6632214,0.6677073,0.6679693,0.6353834,0.04195119,GALAXY,2.3785999999999987,1.1951699999999992,0.5515800000000013,0.46619999999999884
1.24e+18,6.28e+17,147.9890585,57.69100397,19.50084,18.14691,17.57577,17.21015,16.99986,1895.0,301.0,5.0,261.0,558.0,52317.0,424.0,4.560392,4.860253,4.605974,4.612586,4.206844,13.60383,53.18343,120.0702,87.23692,136.1244,2.148988,2.477893,2.311057,2.333792,2.191473,20.96151,19.38024,19.76409,19.04615,18.60758,0.5634838,0.566488,0.5430284,0.5581387,0.5381778,0.08040047,GALAXY,1.3539300000000019,0.5711399999999998,0.36561999999999983,0.21028999999999698
1.24e+18,3.41e+17,214.3298127,0.051003901,18.72189,17.56341,17.03347,16.71913,16.51886,752.0,301.0,4.0,473.0,303.0,51615.0,511.0,6.579615,6.730243,6.420954,6.71097,6.714925,32.69201,92.62845,190.5504,145.5539,232.3102,3.284138,3.350736,3.080479,3.204239,3.143676,20.64327,18.98183,19.56574,18.81505,18.65906,0.5635226,0.5917863,0.6220831,0.6121597,0.6036267,0.05287728,GALAXY,1.1584799999999973,0.5299399999999999,0.3143400000000014,0.20026999999999973
1.24e+18,3.01e+17,148.3899755,0.923630243,19.42911,17.74554,16.88369,16.43349,16.08241,1462.0,301.0,1.0,154.0,267.0,51608.0,575.0,7.510699,6.373806,5.479693,5.800564,6.083179,17.70307,63.31625,188.5317,128.7613,268.3976,3.726472,2.911636,2.460212,2.594516,2.582766,21.31759,18.89145,19.58969,18.47949,17.94795,0.3855924,0.5149658,0.4910096,0.5136538,0.5563425,0.09484667,GALAXY,1.6835700000000031,0.8618499999999969,0.4502000000000024,0.3510799999999996
1.24e+18,3.52e+17,232.0263859,-0.260734896,18.8264,17.73623,17.36737,17.11852,17.0223,752.0,301.0,3.0,591.0,313.0,51673.0,116.0,8.63844,8.336596,7.959225,8.985906,8.287868,15.7757,46.36383,80.06609,66.10564,76.57407,3.687583,3.753487,3.629972,3.846163,3.357196,21.47879,20.51584,20.74045,20.30874,20.10354,0.8299319,0.8293667,0.7708034,0.7192663,0.7307442,0.04980367,GALAXY,1.0901700000000005,0.36885999999999797,0.2488500000000009,0.09621999999999886
1.24e+18,5.12e+17,40.1434783,-8.156847272,18.83228,17.62215,17.00864,16.62259,16.50821,1729.0,301.0,4.0,348.0,455.0,51909.0,597.0,6.432372,6.191069,22.62845,6.396109,3.137755,17.25192,60.47834,161.1741,110.0583,100.5361,2.413986,2.84584,3.260758,3.034414,1.616143,20.95743,19.36081,19.94924,19.01087,18.66916,0.8998683,0.8233007,0.8304254,0.76384,0.7195908,0.1765069,GALAXY,1.2101299999999995,0.6135100000000016,0.3860500000000009,0.11438000000000059
1.24e+18,3.27e+17,189.5638618,1.137577892,18.75657,17.11169,16.26639,15.80672,15.49255,756.0,301.0,6.0,493.0,290.0,51941.0,564.0,27.91691,9.72054,8.288373,9.385279,7.152846,30.85365,151.9298,455.7219,318.7672,534.3824,3.800667,4.167764,3.606975,3.982178,2.981823,21.00216,18.14541,19.22656,17.71825,17.35974,0.2649388,0.2756479,0.2772572,0.2958841,0.3144666,0.08158755,GALAXY,1.6448800000000006,0.8452999999999982,0.4596700000000009,0.3141700000000007
1.24e+18,5.03e+17,132.1900337,53.17556786,19.22027,18.00526,17.42243,17.0451,16.87757,1331.0,301.0,5.0,196.0,447.0,51877.0,444.0,4.147415,3.64973,4.066964,3.880157,4.094546,16.89543,52.81487,133.6726,94.74905,158.1892,1.590101,1.62379,1.728501,1.692167,1.742784,20.17367,18.62616,19.03259,18.21564,18.06811,0.7334017,0.8733518,0.8588385,0.8442971,0.7922459,0.08515409,GALAXY,1.2150099999999995,0.5828300000000013,0.37732999999999706,0.16753000000000284
1.24e+18,6.22e+17,134.0424915,51.38379003,19.56752,17.8775,17.15107,16.81051,16.59928,1895.0,301.0,5.0,193.0,552.0,51992.0,283.0,43.76306,6.660511,6.224729,6.85384,5.825452,15.56914,49.327,124.9246,99.48433,145.6832,4.794978,2.994482,2.70001,3.04654,2.668938,21.89245,19.43446,19.99361,19.18511,18.7142,0.4112616,0.765053,0.7431849,0.7074051,0.6548005,0.01610428,GALAXY,1.690019999999997,0.7264300000000006,0.34056,0.21123000000000047
1.24e+18,5.08e+17,140.9680289,57.03739841,19.17058,17.99419,17.35021,16.95218,16.6985,1331.0,301.0,4.0,238.0,451.0,51908.0,548.0,3.726818,3.75519,4.030769,3.892582,3.769508,19.43324,62.48986,167.0709,113.8558,202.6642,1.674873,1.844195,1.938902,1.879577,1.817456,20.47223,18.81978,19.40889,18.4095,18.24885,0.7552004,0.8809107,0.9170534,0.8635239,0.8759798,0.09945651,GALAXY,1.1763900000000014,0.6439799999999991,0.3980300000000021,0.25367999999999924
1.24e+18,3.45e+17,216.881323,-0.922428391,16.67291,14.77181,13.92512,13.52125,13.19177,756.0,301.0,1.0,675.0,306.0,51637.0,286.0,8.231024,9.036075,8.309879,8.8544,7.895341,192.5327,1115.003,3488.027,2431.699,4595.525,3.798662,3.761526,3.538736,3.715521,3.453308,18.49856,15.82224,16.69789,15.31034,15.01573,0.5391989,0.5660293,0.5629591,0.5321026,0.4818418,0.03034461,GALAXY,1.9011000000000013,0.8466900000000006,0.4038699999999995,0.3294800000000002
1.24e+18,3.09e+17,159.5007377,0.806104903,19.21813,17.86672,17.08195,16.65679,16.38265,756.0,301.0,5.0,292.0,274.0,51913.0,389.0,9.689122,7.409599,6.967683,6.8522,7.297303,27.61503,76.01567,202.6593,141.7072,258.0744,4.345968,3.780314,3.331897,3.441561,3.245341,21.84107,19.49839,20.45333,19.06412,18.72842,0.5568802,0.6187282,0.6256183,0.6216652,0.5853311,0.1218275,GALAXY,1.3514099999999978,0.7847700000000017,0.4251599999999982,0.27413999999999916
1.24e+18,5.74e+17,169.5828955,1.259489803,18.54164,17.30931,16.78789,16.49509,16.27927,1462.0,301.0,1.0,295.0,510.0,52381.0,7.0,7.457944,8.024875,7.616936,7.81943,6.935181,36.33623,117.1434,234.4705,184.5005,276.5016,3.789322,3.910317,3.620238,3.749486,3.514057,20.71882,19.16803,19.56887,19.04319,18.65413,0.5729486,0.477863,0.498263,0.4866771,0.5149071,0.04680784,GALAXY,1.232330000000001,0.5214199999999991,0.2927999999999997,0.2158200000000008
1.24e+18,6.02e+17,217.2616825,2.537019238,19.54362,18.12029,17.46705,17.08263,16.76958,1462.0,301.0,5.0,613.0,535.0,51999.0,438.0,8.086833,4.919105,4.585869,4.758418,4.383236,20.49091,58.85598,148.0522,106.887,188.8457,2.815344,2.259997,2.150628,2.215252,2.011302,21.04415,19.0656,19.7313,18.7282,18.44529,0.4464581,0.4205371,0.4564094,0.45839,0.4152179,0.08647634,GALAXY,1.42333,0.6532400000000003,0.38441999999999865,0.3130500000000005
1.24e+18,4.97e+17,124.4544566,45.85124459,19.25826,18.03808,17.29307,16.89153,16.60556,1331.0,301.0,3.0,137.0,441.0,51868.0,200.0,7.460771,5.72441,5.48993,5.660727,5.352695,26.15597,61.0061,167.7609,122.8482,198.1085,3.387272,2.814007,2.636296,2.830813,2.436007,21.50746,19.46065,20.36038,19.09189,18.68118,0.7520288,0.8266785,0.8099713,0.8046942,0.784618,0.1277604,GALAXY,1.2201799999999992,0.7450100000000006,0.4015400000000007,0.28596999999999895
1.24e+18,3.33e+17,199.9475726,0.303584124,19.11656,17.28613,16.38615,15.96569,15.62226,1334.0,301.0,4.0,22.0,296.0,51984.0,472.0,6.129017,7.045016,7.079969,7.301788,6.586158,18.94804,112.518,390.3109,264.5945,505.879,2.447614,2.739091,2.879533,2.824067,2.68723,20.61473,17.99358,18.78687,17.52001,17.15098,0.6852758,0.795536,0.8126568,0.8062145,0.8685186,0.07395035,GALAXY,1.8304299999999998,0.8999799999999993,0.4204600000000003,0.3434299999999997
1.24e+18,4.78e+17,21.53035671,15.42200418,18.59752,17.80106,17.49222,17.28315,17.11221,1035.0,301.0,6.0,104.0,424.0,51893.0,579.0,2.084028,2.236827,2.761225,2.632782,2.674639,30.12455,67.46392,118.4922,95.30333,135.5252,1.0638,1.104342,1.30475,1.259222,1.279451,19.12894,18.16672,18.39757,17.97586,17.86395,0.807401,0.9997003,0.9998114,0.9738039,0.866005,0.03085668,GALAXY,0.7964599999999997,0.30884,0.20907000000000053,0.1709399999999981
1.24e+18,5.06e+17,134.0812616,53.46200861,18.88205,17.01764,16.06264,15.63609,15.29363,1345.0,301.0,3.0,178.0,449.0,51900.0,191.0,7.895401,6.143732,5.637116,6.225074,5.725187,27.48348,142.7528,497.0218,339.5669,649.5282,2.825606,2.567283,2.444051,2.530581,2.304959,20.51534,17.71374,18.66603,17.3738,16.93592,0.8300869,0.8113149,0.8117374,0.8151565,0.7913226,0.08451927,GALAXY,1.8644099999999995,0.9550000000000018,0.4265499999999989,0.3424599999999991
1.24e+18,5.69e+17,159.8809295,2.215329425,19.22318,17.3351,16.36283,15.88849,15.51807,1458.0,301.0,3.0,234.0,505.0,52317.0,79.0,6.942678,5.577995,5.912626,5.645855,6.027334,22.71354,106.2755,415.1501,264.6984,589.195,3.037175,2.275934,2.31206,2.258672,2.393364,20.51221,17.80978,18.65326,17.40743,16.9376,0.4049242,0.3536843,0.3434851,0.3367134,0.3320182,0.08335543,GALAXY,1.8880799999999986,0.9722700000000017,0.47433999999999976,0.3704199999999993
1.24e+18,4.88e+17,115.4782662,38.49825146,17.61244,16.69175,16.40508,16.24967,16.11353,1331.0,301.0,6.0,72.0,433.0,51873.0,357.0,5.09324,5.677703,6.083961,6.011823,6.125526,84.17697,212.1757,340.0751,293.9097,381.6166,2.354176,2.586356,2.725652,2.706244,2.77792,19.1345,18.44503,18.40226,18.39392,18.07782,0.4940584,0.5918117,0.6100844,0.6238475,0.6046125,0.01169928,GALAXY,0.9206900000000005,0.2866699999999973,0.15541000000000338,0.13613999999999749
1.24e+18,3.36e+17,204.1140934,-0.162773823,19.44582,18.20932,17.40103,17.00228,16.71656,1404.0,301.0,3.0,34.0,298.0,51955.0,116.0,6.063025,6.078922,6.015059,5.882508,6.526898,17.86379,49.19265,142.9811,101.143,197.0885,3.25094,3.124876,2.979745,3.041122,3.161418,22.18244,19.91083,20.73281,19.48148,19.10824,0.8892899,0.9273029,0.8680162,0.9000081,0.8225192,0.1718241,GALAXY,1.2364999999999995,0.8082900000000031,0.3987499999999997,0.28571999999999775
1.24e+18,3.04e+17,152.6979875,-0.959817521,18.79604,17.58554,17.03898,16.69441,16.54811,756.0,301.0,1.0,246.0,270.0,51909.0,124.0,4.538762,4.334456,4.358909,4.171588,4.486361,25.4079,75.16483,167.6455,118.9876,186.3369,2.103523,2.10927,2.105513,2.017061,2.1023,20.46658,18.77557,19.37498,18.40395,18.11881,0.8790181,0.8228519,0.8333184,0.8301796,0.7829306,0.09223709,GALAXY,1.2104999999999997,0.546560000000003,0.3445699999999974,0.1463000000000001
1.24e+18,5.96e+17,206.2590944,2.983314489,19.40485,17.57768,16.69156,16.28147,15.92409,1458.0,301.0,5.0,544.0,529.0,52025.0,632.0,4.709105,3.776507,3.469732,3.66169,3.181348,18.02545,89.06252,289.349,201.5855,386.9192,1.869321,1.68616,1.568841,1.602772,1.49101,20.47969,17.74943,18.54702,17.3407,17.0093,0.4159815,0.5288807,0.5564896,0.525899,0.5088419,0.077212,GALAXY,1.8271699999999989,0.8861200000000018,0.4100900000000003,0.35737999999999914
1.24e+18,6.94e+17,235.8280505,52.93378183,19.49406,18.2357,17.58205,17.21996,17.04309,1345.0,301.0,2.0,548.0,616.0,52442.0,46.0,18.02575,5.778132,5.335672,5.604887,5.334054,21.37823,48.95211,117.1578,84.39633,137.4765,3.741939,2.872747,2.668661,2.702423,2.659807,21.89413,19.79433,20.82305,19.54665,19.4172,0.3620046,0.6999946,0.6691604,0.6688107,0.6269841,0.08340318,GALAXY,1.2583599999999997,0.6536500000000025,0.36208999999999847,0.17687000000000097
1.24e+18,3.33e+17,199.0513053,-0.844189987,19.5932,18.43941,17.79333,17.44501,17.16914,756.0,301.0,1.0,556.0,296.0,51984.0,294.0,3.974562,3.975696,3.906606,3.836445,4.091523,13.28345,40.12034,102.3005,74.14255,127.2726,1.945961,1.985387,1.986204,1.962291,1.940047,20.82893,19.21611,19.67358,18.82086,18.46911,0.7098188,0.9586986,0.973176,0.92075,0.8458622,0.1115683,GALAXY,1.1537900000000008,0.6460799999999978,0.3483200000000011,0.27587000000000117
1.24e+18,5.35e+17,142.9227128,1.165183468,18.06754,16.68456,15.96821,15.54735,15.26101,1462.0,301.0,2.0,117.0,475.0,51965.0,65.0,8.290606,7.54603,7.583271,7.481086,7.391221,40.93825,170.5386,475.771,325.8134,586.5836,3.148968,3.620404,3.533391,3.503219,3.263026,19.90964,18.1067,18.65926,17.70946,17.39355,0.4249988,0.4963756,0.5111066,0.4987535,0.5195206,0.05832371,GALAXY,1.3829799999999999,0.716350000000002,0.42085999999999935,0.28633999999999915
1.24e+18,8.13e+17,339.7118521,-8.711219273,18.99052,17.81745,17.33918,16.97265,16.78192,1659.0,301.0,4.0,230.0,722.0,52224.0,497.0,5.501983,3.743182,3.575992,3.538947,3.693272,33.03141,77.7732,163.3543,117.1149,195.2194,2.211046,1.879536,1.754456,1.782313,1.775397,20.49636,18.88135,19.26547,18.55234,18.23657,0.8052867,0.77133,0.7701795,0.751947,0.8388446,0.06222464,GALAXY,1.1730699999999992,0.47827000000000197,0.36652999999999736,0.19073000000000206
1.24e+18,5.07e+17,138.1523536,55.72294837,19.50738,17.67254,16.75121,16.30819,15.98366,1331.0,301.0,4.0,225.0,450.0,51908.0,584.0,27.91396,3.961282,3.714121,3.785552,3.373276,17.85463,74.1794,249.0891,168.0617,337.0206,2.407033,1.782977,1.736291,1.715646,1.632778,20.74275,18.03018,18.98531,17.56065,17.37,0.504917,0.4348645,0.4623433,0.430125,0.4726241,0.07891709,GALAXY,1.8348399999999998,0.9213300000000011,0.44302000000000064,0.3245299999999993
1.24e+18,3.5e+17,227.4657941,1.223072916,19.31983,17.56988,16.5948,16.10888,15.74787,1458.0,301.0,2.0,685.0,311.0,51665.0,452.0,9.077137,7.166031,6.744418,7.046574,6.869768,25.28747,102.8292,372.7335,244.0564,510.2447,3.917653,3.205625,2.919205,3.019388,2.888484,21.00153,18.47235,19.35978,18.07547,17.63514,0.2734413,0.2779222,0.310041,0.2899871,0.2975427,0.07340642,GALAXY,1.7499499999999983,0.975080000000002,0.48592000000000013,0.3610099999999985
1.24e+18,3.05e+17,153.5733865,-0.953673203,19.56176,17.04763,16.21716,15.81792,15.50225,756.0,301.0,1.0,252.0,271.0,51883.0,288.0,5.288976,6.399452,6.595785,6.589438,6.058468,10.4447,161.184,492.6899,336.9884,601.5601,2.035511,3.172901,3.091674,3.094787,2.817238,21.25867,18.19762,19.03956,17.85692,17.33596,0.1624169,0.2097111,0.1975921,0.1907543,0.1915044,0.04638718,GALAXY,2.514129999999998,0.8304700000000018,0.39923999999999893,0.3156700000000008
1.24e+18,3.34e+17,202.2085334,0.060809803,18.92176,17.50009,16.81148,16.44872,16.17148,752.0,301.0,4.0,392.0,297.0,51959.0,118.0,6.742482,7.347434,6.922225,7.208117,6.767092,28.85926,106.2742,265.2328,191.1596,293.0618,3.675758,3.694077,3.459688,3.529482,2.979986,21.17489,18.90486,19.69555,18.52402,18.29149,0.6810527,0.7498522,0.7214914,0.7035108,0.6870828,0.09817744,GALAXY,1.4216699999999989,0.6886100000000006,0.362759999999998,0.2772400000000026
1.24e+18,5.64e+17,151.0085223,1.398215467,19.47566,17.61408,16.57617,16.11752,15.73745,1462.0,301.0,2.0,171.0,501.0,52235.0,168.0,6.192794,5.310979,4.851773,5.023332,4.500662,16.12779,88.55014,333.4489,222.9076,440.0644,2.258057,2.320203,2.114747,2.19984,1.920876,20.7319,17.93635,18.84342,17.53794,17.11113,0.7646062,0.6925097,0.6908435,0.7217323,0.6883497,0.09780323,GALAXY,1.86158,1.03791,0.4586500000000022,0.38006999999999813
1.24e+18,5.5e+17,154.2829399,65.33727241,19.12841,17.15327,16.24887,15.82222,15.49356,1350.0,301.0,6.0,287.0,488.0,51914.0,453.0,5.70526,6.799202,6.476843,6.551499,6.816275,13.05515,115.0877,374.1077,256.8247,525.9615,1.945376,3.030843,2.826927,2.884741,2.968987,20.6066,17.92543,18.78661,17.47392,17.19765,0.7185119,0.841765,0.8244925,0.7855717,0.8207564,0.07704511,GALAXY,1.9751399999999997,0.904399999999999,0.4266500000000004,0.3286599999999993
1.24e+18,8.33e+17,341.0946542,13.26909243,18.83009,18.21551,17.97985,17.70837,17.77652,1739.0,301.0,2.0,179.0,740.0,52263.0,267.0,1.780992,2.126436,1.8248,2.05565,1.843324,25.63507,47.85452,76.63035,60.6565,74.05376,0.9436671,1.003621,0.8734768,0.9484828,0.9535457,19.21232,18.60918,18.70622,18.3899,18.38326,0.4719882,0.6057491,0.555329,0.5348696,0.6622228,0.1169148,GALAXY,0.6145800000000001,0.23565999999999931,0.2714800000000004,-0.06815000000000282
1.24e+18,7.14e+17,308.863851,-6.609777549,19.41552,18.27674,17.77979,17.44728,17.34815,1659.0,301.0,1.0,26.0,634.0,52164.0,282.0,4.959322,5.010927,4.657553,4.668978,4.584217,16.58097,48.58871,99.41338,76.67665,100.2938,2.419047,2.468666,2.269683,2.382416,2.113772,20.98699,19.56914,19.96266,19.27687,19.001,0.8000555,0.7066506,0.6621153,0.6641625,0.7342786,0.08102448,GALAXY,1.1387800000000006,0.4969500000000018,0.3325099999999992,0.09912999999999883
1.24e+18,6e+17,213.4779197,1.731038758,17.36334,15.49278,14.55503,14.08763,13.64725,1458.0,301.0,2.0,592.0,533.0,51994.0,225.0,13.59576,12.57092,11.52508,11.7912,10.24924,109.7402,587.9188,2024.905,1337.129,2709.94,4.780075,4.843009,4.353637,4.502322,3.787974,19.80403,16.99013,17.81784,16.51541,15.88168,0.600494,0.5700414,0.56673,0.558605,0.5655064,0.02579744,GALAXY,1.870560000000001,0.9377499999999994,0.4673999999999996,0.4403800000000011
1.24e+18,3.73e+17,179.4552639,-2.682029815,19.10497,17.16498,16.20539,15.75907,15.39652,1140.0,301.0,3.0,177.0,331.0,52368.0,262.0,7.128736,6.84279,6.750473,6.58518,7.166871,26.10486,134.067,476.4585,318.0054,638.841,3.055068,2.420919,2.320492,2.351774,2.193936,20.48165,17.66407,18.5894,17.23417,16.85291,0.6930559,0.7767161,0.770764,0.7361647,0.8364725,0.08143799,GALAXY,1.9399900000000017,0.9595899999999986,0.4463200000000018,0.3625499999999988
1.24e+18,4.7e+17,8.704047109,15.60814978,19.56887,17.87895,16.99157,16.52525,16.18951,1904.0,301.0,5.0,207.0,417.0,51821.0,613.0,3.974788,4.848844,4.512811,4.866141,4.356467,9.558712,57.57991,191.7352,131.8761,252.6311,1.615537,2.108287,1.974172,2.084612,1.874029,21.16824,18.655,19.49655,18.1868,17.8237,0.5137282,0.5367221,0.5344471,0.5346021,0.5722277,0.08023564,GALAXY,1.6899200000000008,0.8873800000000003,0.4663199999999996,0.33574000000000126
1.24e+18,6.63e+17,227.0129747,4.188351957,19.41914,18.1075,17.32863,16.91176,16.66345,1478.0,301.0,5.0,126.0,589.0,52055.0,626.0,18.02265,5.557166,4.807798,5.124477,5.117783,21.75157,57.21701,163.2448,114.9054,188.978,3.077279,2.633678,2.330018,2.451943,2.219476,21.10448,18.9,19.53232,18.5204,18.116,0.6103276,0.5381302,0.5773713,0.5750391,0.6120411,0.123635,GALAXY,1.311639999999997,0.7788700000000013,0.4168699999999994,0.24831000000000003
1.24e+18,5.58e+17,201.9648911,66.63031136,19.28951,18.00172,17.34811,16.95264,16.71017,1350.0,301.0,4.0,414.0,496.0,51988.0,79.0,11.30428,4.446721,4.365107,4.660324,4.237963,19.25526,60.68488,156.1908,110.1049,195.8277,2.323779,2.207078,2.154987,2.158517,2.160365,20.64186,18.95576,19.51199,18.47405,18.26623,0.5416912,0.6330046,0.6227123,0.6292804,0.671712,0.09470014,GALAXY,1.287790000000001,0.6536100000000005,0.39546999999999954,0.2424699999999973
1.24e+18,6.01e+17,215.5811807,1.104470893,19.56039,18.32181,17.66667,17.24593,17.00968,1458.0,301.0,1.0,606.0,534.0,51997.0,206.0,4.863167,4.448465,3.50157,3.771073,3.689431,18.80035,53.85428,134.3907,93.29356,158.1769,2.179726,1.947127,1.70726,1.716232,1.639382,20.59295,19.01865,19.38849,18.52814,18.1484,0.5930761,0.6475968,0.6782569,0.7305788,0.6644147,0.1166632,GALAXY,1.2385800000000025,0.6551399999999994,0.42073999999999856,0.23625000000000185
1.24e+18,4.79e+17,22.17484977,13.16771349,18.652,16.68495,15.72283,15.25485,14.89254,1035.0,301.0,1.0,109.0,425.0,51898.0,250.0,2.968503,7.94174,7.096567,7.392052,6.560462,45.62548,188.9079,665.4332,434.657,862.7508,4.660772,3.721331,3.312565,3.405126,3.100025,20.73354,17.66309,18.55119,17.26439,16.67447,0.7433931,0.8120493,0.8052128,0.7634289,0.8684384,0.07371309,GALAXY,1.9670500000000004,0.9621200000000005,0.46798000000000073,0.362309999999999
1.24e+18,3.51e+17,228.7572178,0.256355251,19.57795,18.26405,17.57445,17.11552,16.84343,756.0,301.0,4.0,754.0,312.0,51689.0,347.0,8.166802,2.895602,2.743364,2.750672,2.550759,16.26021,51.13781,142.8521,94.93916,179.9146,1.522178,1.407979,1.319376,1.344248,1.270097,20.47511,18.50927,19.19009,18.04223,17.73734,0.5559556,0.5326484,0.5650811,0.5565484,0.5354415,0.09095495,GALAXY,1.3139000000000003,0.6896000000000022,0.45892999999999873,0.2720899999999986
1.24e+18,4.95e+17,122.9937509,49.73653409,18.59987,16.91477,16.12427,15.67244,15.31783,1402.0,301.0,5.0,128.0,440.0,51885.0,375.0,27.93005,10.92105,7.99902,9.046762,6.870709,50.25056,138.9205,362.3501,253.4953,472.3944,7.653582,4.473957,3.419399,3.746656,3.205561,21.11082,18.58489,19.29251,18.12834,17.64457,0.2416189,0.3021437,0.3309145,0.3333749,0.3499615,0.05385457,GALAXY,1.6850999999999985,0.7905000000000015,0.4518299999999993,0.3546099999999992
1.24e+18,6.94e+17,235.5834592,52.89841583,19.38693,18.06232,17.44395,17.06962,16.83447,1345.0,301.0,2.0,548.0,616.0,52442.0,89.0,6.407825,5.416601,4.376417,4.878916,4.330533,25.18776,67.60865,142.4659,108.7356,172.4465,2.848253,2.463389,1.958644,2.170798,1.89015,21.09229,18.85913,19.83389,18.53694,18.26606,0.4598939,0.4558434,0.4643053,0.4570048,0.4574007,0.07883848,GALAXY,1.3246099999999998,0.6183699999999988,0.3743300000000005,0.23515000000000086
1.24e+18,6.91e+17,229.3260089,56.13792811,19.34166,18.02057,17.55694,17.29598,17.21808,1345.0,301.0,2.0,515.0,614.0,53437.0,301.0,18.02272,8.456221,8.272201,8.308491,8.325873,18.87056,64.31,115.739,93.72119,132.5748,3.816576,3.934795,3.585175,3.712417,3.741405,21.78603,19.92934,20.7276,19.74596,19.73003,0.6498875,0.6208837,0.6363845,0.6606196,0.5862979,0.06505358,GALAXY,1.3210900000000017,0.46362999999999843,0.26096000000000075,0.07789999999999964
1.24e+18,5.82e+17,181.1745186,1.602671465,18.31696,16.75967,16.00341,15.61748,15.33673,1458.0,301.0,1.0,376.0,517.0,52024.0,295.0,10.16797,10.25751,10.19109,10.41867,9.116506,43.71575,202.4144,572.0195,407.5082,646.3806,4.079425,4.644181,4.534185,4.63568,3.964638,20.54288,18.48745,19.12826,18.24331,17.78962,0.3487132,0.3724675,0.3805189,0.365462,0.3563105,0.02029542,GALAXY,1.5572900000000018,0.756260000000001,0.38592999999999833,0.28075000000000117
1.24e+18,4.72e+17,11.02076547,15.81185604,17.85055,16.33786,15.52054,15.08608,14.74366,1035.0,301.0,6.0,36.0,419.0,51879.0,458.0,11.02879,11.51752,10.5252,11.21858,10.16118,52.96443,232.3752,643.7714,458.6188,829.4672,4.4862,5.249532,4.511389,4.968273,4.302854,20.44106,18.02159,19.00597,17.5464,17.23637,0.5035499,0.4955691,0.5116994,0.5101106,0.5299276,0.08006564,GALAXY,1.5126899999999992,0.8173199999999987,0.4344599999999996,0.3424200000000006
